manufacturer,permit_number,vin_number,total_disengagements,total_miles,month,miles,month_id,year,disengagements,cumsum_mile,cumsum_disengagements
WAYMO LLC,AVT003,2C4RC1K78HR534699,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR534704,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR695697,1.0,1228.5,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR695702,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR797324,1.0,3222.5,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR797338,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR797355,2.0,6334.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR797386,0.0,1128.3,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR797405,1.0,1718.1,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR805485,0.0,1446.7,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR805518,0.0,3788.4,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR824232,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR833769,0.0,3739.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR833772,0.0,6954.9,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR833867,0.0,3597.8,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K78HR833870,0.0,2885.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K79HR534677,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K79HR534680,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K79HR534694,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K79HR786123,0.0,2805.7,Nov 2021,0.0,2021-11-01,2021,0.0,1846632.5,282.0
WAYMO LLC,AVT003,2C4RC1K79HR797378,0.0,3137.9,Nov 2021,0.9,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K79HR797381,0.0,2108.3,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K79HR822215,0.0,858.9,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K79HR824255,1.0,2593.3,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K79HR827253,0.0,853.3,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K79HR833778,1.0,3045.9,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K79HR833859,2.0,4007.3,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR534641,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR534672,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR534686,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR534705,0.0,1799.1,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR695698,2.0,4636.1,Nov 2021,0.0,2021-11-01,2021,0.0,1846633.4,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR797308,0.0,4234.2,Nov 2021,91.9,2021-11-01,2021,0.0,1846725.3,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR797325,1.0,4150.7,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.3,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR805455,2.0,2115.9,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.3,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR805486,0.0,1092.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.3,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR822188,0.0,2676.2,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.3,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR822207,0.0,170.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.3,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR827231,0.0,1838.9,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.3,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR827262,1.0,5214.2,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.3,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR833756,0.0,3285.4,Nov 2021,0.2,2021-11-01,2021,0.0,1846725.5,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR833787,1.0,3990.8,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.5,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR833854,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.5,282.0
WAYMO LLC,AVT003,2C4RC1K7XHR833885,1.0,703.5,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.5,282.0
WAYMO LLC,AVT003,SADHW2S10M1602680,1.0,3873.8,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.5,282.0
WAYMO LLC,AVT003,SADHW2S10M1614232,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1846725.5,282.0
WAYMO LLC,AVT003,SADHW2S10M1614408,0.0,6778.8,Nov 2021,1833.7,2021-11-01,2021,0.0,1848559.2,282.0
WAYMO LLC,AVT003,SADHW2S10M1614506,0.0,11868.8,Nov 2021,1518.6,2021-11-01,2021,0.0,1850077.8,282.0
WAYMO LLC,AVT003,SADHW2S10M1614568,0.0,11158.2,Nov 2021,1059.2,2021-11-01,2021,0.0,1851137.0,282.0
WAYMO LLC,AVT003,SADHW2S10M1614604,0.0,10089.9,Nov 2021,0.0,2021-11-01,2021,0.0,1851137.0,282.0
WAYMO LLC,AVT003,SADHW2S10M1614764,3.0,11511.4,Nov 2021,566.1,2021-11-01,2021,0.0,1851703.1,282.0
WAYMO LLC,AVT003,SADHW2S10M1615154,0.0,3001.3,Nov 2021,1069.5,2021-11-01,2021,0.0,1852772.6,282.0
WAYMO LLC,AVT003,SADHW2S10M1615199,0.0,5154.2,Nov 2021,1798.4,2021-11-01,2021,0.0,1854571.0,282.0
WAYMO LLC,AVT003,SADHW2S10M1615266,0.0,5818.9,Nov 2021,1396.3,2021-11-01,2021,0.0,1855967.3,282.0
WAYMO LLC,AVT003,SADHW2S10M1615316,0.0,5155.5,Nov 2021,2557.0,2021-11-01,2021,0.0,1858524.3,282.0
WAYMO LLC,AVT003,SADHW2S10M1615347,1.0,9607.6,Nov 2021,3198.0,2021-11-01,2021,0.0,1861722.3,282.0
WAYMO LLC,AVT003,SADHW2S10M1615428,0.0,6009.2,Nov 2021,413.6,2021-11-01,2021,0.0,1862135.9,282.0
WAYMO LLC,AVT003,SADHW2S10M1615493,0.0,9846.8,Nov 2021,3315.3,2021-11-01,2021,0.0,1865451.2,282.0
WAYMO LLC,AVT003,SADHW2S10M1615512,0.0,10560.9,Nov 2021,632.3,2021-11-01,2021,0.0,1866083.5,282.0
WAYMO LLC,AVT003,SADHW2S10M1615560,0.0,5219.3,Nov 2021,342.1,2021-11-01,2021,0.0,1866425.6,282.0
WAYMO LLC,AVT003,SADHW2S10M1615624,0.0,2287.2,Nov 2021,1219.3,2021-11-01,2021,0.0,1867644.9,282.0
WAYMO LLC,AVT003,SADHW2S10M1615753,0.0,500.0,Nov 2021,0.0,2021-11-01,2021,0.0,1867644.9,282.0
WAYMO LLC,AVT003,SADHW2S10M1615767,0.0,7967.2,Nov 2021,2866.7,2021-11-01,2021,0.0,1870511.6,282.0
WAYMO LLC,AVT003,SADHW2S10M1615770,1.0,3764.1,Nov 2021,1026.1,2021-11-01,2021,0.0,1871537.7,282.0
WAYMO LLC,AVT003,SADHW2S10M1615798,0.0,1883.8,Nov 2021,0.0,2021-11-01,2021,0.0,1871537.7,282.0
WAYMO LLC,AVT003,SADHW2S10M1615879,0.0,8430.7,Nov 2021,1220.4,2021-11-01,2021,0.0,1872758.1,282.0
WAYMO LLC,AVT003,SADHW2S10M1615963,0.0,9184.5,Nov 2021,1125.5,2021-11-01,2021,0.0,1873883.6,282.0
WAYMO LLC,AVT003,SADHW2S10M1615977,0.0,342.2,Nov 2021,0.0,2021-11-01,2021,0.0,1873883.6,282.0
WAYMO LLC,AVT003,SADHW2S10M1616272,0.0,8763.0,Nov 2021,2188.8,2021-11-01,2021,0.0,1876072.4,282.0
WAYMO LLC,AVT003,SADHW2S10M1616367,1.0,1017.6,Nov 2021,0.0,2021-11-01,2021,0.0,1876072.4,282.0
WAYMO LLC,AVT003,SADHW2S10M1616448,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1876072.4,282.0
WAYMO LLC,AVT003,SADHW2S10M1616501,0.0,3142.8,Nov 2021,1101.0,2021-11-01,2021,0.0,1877173.4,282.0
WAYMO LLC,AVT003,SADHW2S10M1616577,0.0,2209.6,Nov 2021,1412.9,2021-11-01,2021,0.0,1878586.3,282.0
WAYMO LLC,AVT003,SADHW2S10M1616613,0.0,782.5,Nov 2021,362.2,2021-11-01,2021,0.0,1878948.5,282.0
WAYMO LLC,AVT003,SADHW2S10M1616644,1.0,4550.2,Nov 2021,3008.6,2021-11-01,2021,0.0,1881957.1,282.0
WAYMO LLC,AVT003,SADHW2S10M1616692,0.0,3483.8,Nov 2021,2410.2,2021-11-01,2021,0.0,1884367.3,282.0
WAYMO LLC,AVT003,SADHW2S10M1616773,0.0,4136.4,Nov 2021,2022.6,2021-11-01,2021,0.0,1886389.9,282.0
WAYMO LLC,AVT003,SADHW2S10M1616837,0.0,855.8,Nov 2021,675.5,2021-11-01,2021,0.0,1887065.4,282.0
WAYMO LLC,AVT003,SADHW2S10M1616904,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1887065.4,282.0
WAYMO LLC,AVT003,SADHW2S10M1617051,0.0,2408.6,Nov 2021,2057.5,2021-11-01,2021,0.0,1889122.9,282.0
WAYMO LLC,AVT003,SADHW2S10M1617101,0.0,379.0,Nov 2021,379.0,2021-11-01,2021,0.0,1889501.9,282.0
WAYMO LLC,AVT003,SADHW2S10M1617177,0.0,13.6,Nov 2021,13.6,2021-11-01,2021,0.0,1889515.5,282.0
WAYMO LLC,AVT003,SADHW2S10M1617227,0.0,102.6,Nov 2021,102.6,2021-11-01,2021,0.0,1889618.1,282.0
WAYMO LLC,AVT003,SADHW2S10M1617258,0.0,537.3,Nov 2021,537.3,2021-11-01,2021,0.0,1890155.4,282.0
WAYMO LLC,AVT003,SADHW2S10M1617342,0.0,570.1,Nov 2021,570.1,2021-11-01,2021,0.0,1890725.5,282.0
WAYMO LLC,AVT003,SADHW2S10M1617440,0.0,454.6,Nov 2021,454.6,2021-11-01,2021,0.0,1891180.1,282.0
WAYMO LLC,AVT003,SADHW2S10M1617583,0.0,393.8,Nov 2021,393.8,2021-11-01,2021,0.0,1891573.9,282.0
WAYMO LLC,AVT003,SADHW2S10M1617633,0.0,479.6,Nov 2021,479.6,2021-11-01,2021,0.0,1892053.5,282.0
WAYMO LLC,AVT003,SADHW2S10M1617647,0.0,623.1,Nov 2021,623.1,2021-11-01,2021,0.0,1892676.6,282.0
WAYMO LLC,AVT003,SADHW2S10M1X06473,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1892676.6,282.0
WAYMO LLC,AVT003,SADHW2S10M1X06487,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1892676.6,282.0
WAYMO LLC,AVT003,SADHW2S11M1602073,6.0,5427.6,Nov 2021,0.0,2021-11-01,2021,0.0,1892676.6,282.0
WAYMO LLC,AVT003,SADHW2S11M1602610,6.0,6694.5,Nov 2021,0.0,2021-11-01,2021,0.0,1892676.6,282.0
WAYMO LLC,AVT003,SADHW2S11M1602624,0.0,3366.7,Nov 2021,0.0,2021-11-01,2021,0.0,1892676.6,282.0
WAYMO LLC,AVT003,SADHW2S11M1602641,4.0,7598.2,Nov 2021,0.0,2021-11-01,2021,0.0,1892676.6,282.0
WAYMO LLC,AVT003,SADHW2S11M1602669,2.0,3616.0,Nov 2021,0.0,2021-11-01,2021,0.0,1892676.6,282.0
WAYMO LLC,AVT003,SADHW2S11M1602672,3.0,6358.8,Nov 2021,158.1,2021-11-01,2021,0.0,1892834.7,282.0
WAYMO LLC,AVT003,SADHW2S11M1602686,4.0,6608.5,Nov 2021,821.6,2021-11-01,2021,0.0,1893656.3,282.0
WAYMO LLC,AVT003,SADHW2S11M1606219,8.0,6559.4,Nov 2021,0.0,2021-11-01,2021,0.0,1893656.3,282.0
WAYMO LLC,AVT003,SADHW2S11M1614093,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1893656.3,282.0
WAYMO LLC,AVT003,SADHW2S11M1614109,0.0,5590.0,Nov 2021,2700.1,2021-11-01,2021,0.0,1896356.4,282.0
WAYMO LLC,AVT003,SADHW2S11M1614269,0.0,4142.1,Nov 2021,0.0,2021-11-01,2021,0.0,1896356.4,282.0
WAYMO LLC,AVT003,SADHW2S11M1614398,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1896356.4,282.0
WAYMO LLC,AVT003,SADHW2S11M1614515,0.0,3268.6,Nov 2021,0.0,2021-11-01,2021,0.0,1896356.4,282.0
WAYMO LLC,AVT003,SADHW2S11M1614577,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1896356.4,282.0
WAYMO LLC,AVT003,SADHW2S11M1614661,0.0,5586.2,Nov 2021,821.5,2021-11-01,2021,0.0,1897177.9,282.0
WAYMO LLC,AVT003,SADHW2S11M1614742,2.0,2310.8,Nov 2021,440.5,2021-11-01,2021,1.0,1897618.4,283.0
WAYMO LLC,AVT003,SADHW2S11M1614790,1.0,8469.7,Nov 2021,0.4,2021-11-01,2021,0.0,1897618.8,283.0
WAYMO LLC,AVT003,SADHW2S11M1614854,0.0,3854.6,Nov 2021,150.7,2021-11-01,2021,0.0,1897769.5,283.0
WAYMO LLC,AVT003,SADHW2S11M1614966,1.0,4839.4,Nov 2021,1071.0,2021-11-01,2021,0.0,1898840.5,283.0
WAYMO LLC,AVT003,SADHW2S11M1615129,0.0,7392.8,Nov 2021,2883.2,2021-11-01,2021,0.0,1901723.7,283.0
WAYMO LLC,AVT003,SADHW2S11M1615258,0.0,6136.0,Nov 2021,1833.2,2021-11-01,2021,0.0,1903556.9,283.0
WAYMO LLC,AVT003,SADHW2S11M1615292,1.0,4273.9,Nov 2021,1664.4,2021-11-01,2021,0.0,1905221.3,283.0
WAYMO LLC,AVT003,SADHW2S11M1615437,0.0,5999.9,Nov 2021,1319.7,2021-11-01,2021,0.0,1906541.0,283.0
WAYMO LLC,AVT003,SADHW2S11M1615454,0.0,6318.9,Nov 2021,873.5,2021-11-01,2021,0.0,1907414.5,283.0
WAYMO LLC,AVT003,SADHW2S11M1615549,0.0,5010.6,Nov 2021,2030.6,2021-11-01,2021,0.0,1909445.1,283.0
WAYMO LLC,AVT003,SADHW2S11M1615583,0.0,7944.1,Nov 2021,2096.1,2021-11-01,2021,0.0,1911541.2,283.0
WAYMO LLC,AVT003,SADHW2S11M1615678,1.0,6140.1,Nov 2021,449.9,2021-11-01,2021,0.0,1911991.1,283.0
WAYMO LLC,AVT003,SADHW2S11M1615681,0.0,3789.1,Nov 2021,94.5,2021-11-01,2021,0.0,1912085.6,283.0
WAYMO LLC,AVT003,SADHW2S11M1615695,0.0,6119.4,Nov 2021,711.6,2021-11-01,2021,0.0,1912797.2,283.0
WAYMO LLC,AVT003,SADHW2S11M1615776,0.0,5539.5,Nov 2021,2446.0,2021-11-01,2021,0.0,1915243.2,283.0
WAYMO LLC,AVT003,SADHW2S11M1615857,1.0,9814.2,Nov 2021,2175.2,2021-11-01,2021,1.0,1917418.4,284.0
WAYMO LLC,AVT003,SADHW2S11M1615955,0.0,10096.2,Nov 2021,341.5,2021-11-01,2021,0.0,1917759.9,284.0
WAYMO LLC,AVT003,SADHW2S11M1616054,2.0,2635.8,Nov 2021,0.0,2021-11-01,2021,0.0,1917759.9,284.0
WAYMO LLC,AVT003,SADHW2S11M1616118,2.0,3902.5,Nov 2021,1023.8,2021-11-01,2021,0.0,1918783.7,284.0
WAYMO LLC,AVT003,SADHW2S11M1616149,0.0,4692.0,Nov 2021,1153.2,2021-11-01,2021,0.0,1919936.9,284.0
WAYMO LLC,AVT003,SADHW2S11M1616281,1.0,7635.7,Nov 2021,2544.0,2021-11-01,2021,1.0,1922480.9,285.0
WAYMO LLC,AVT003,SADHW2S11M1616300,1.0,5138.5,Nov 2021,985.7,2021-11-01,2021,1.0,1923466.6,286.0
WAYMO LLC,AVT003,SADHW2S11M1616359,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1923466.6,286.0
WAYMO LLC,AVT003,SADHW2S11M1616376,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1923466.6,286.0
WAYMO LLC,AVT003,SADHW2S11M1616572,0.0,2122.9,Nov 2021,868.4,2021-11-01,2021,0.0,1924335.0,286.0
WAYMO LLC,AVT003,SADHW2S11M1616619,0.0,103.7,Nov 2021,103.7,2021-11-01,2021,0.0,1924438.7,286.0
WAYMO LLC,AVT003,SADHW2S11M1616698,0.0,2231.6,Nov 2021,449.3,2021-11-01,2021,0.0,1924888.0,286.0
WAYMO LLC,AVT003,SADHW2S11M1616748,0.0,4182.2,Nov 2021,2659.2,2021-11-01,2021,0.0,1927547.2,286.0
WAYMO LLC,AVT003,SADHW2S11M1616779,0.0,2840.2,Nov 2021,2170.7,2021-11-01,2021,0.0,1929717.9,286.0
WAYMO LLC,AVT003,SADHW2S11M1616880,2.0,2854.2,Nov 2021,1947.3,2021-11-01,2021,0.0,1931665.2,286.0
WAYMO LLC,AVT003,SADHW2S11M1616992,0.0,1285.6,Nov 2021,971.4,2021-11-01,2021,0.0,1932636.6,286.0
WAYMO LLC,AVT003,SADHW2S11M1617186,0.0,143.3,Nov 2021,143.3,2021-11-01,2021,0.0,1932779.9,286.0
WAYMO LLC,AVT003,SADHW2S11M1617219,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1932779.9,286.0
WAYMO LLC,AVT003,SADHW2S11M1617298,0.0,1149.2,Nov 2021,1149.2,2021-11-01,2021,0.0,1933929.1,286.0
WAYMO LLC,AVT003,SADHW2S11M1617365,0.0,23.9,Nov 2021,23.9,2021-11-01,2021,0.0,1933953.0,286.0
WAYMO LLC,AVT003,SADHW2S11M1617611,0.0,500.4,Nov 2021,500.4,2021-11-01,2021,0.0,1934453.4,286.0
WAYMO LLC,AVT003,SADHW2S11M1617625,0.0,105.8,Nov 2021,105.8,2021-11-01,2021,0.0,1934559.2,286.0
WAYMO LLC,AVT003,SADHW2S11M1617642,0.0,264.3,Nov 2021,264.3,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S11M1X06448,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S11M1X06465,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S11M1X06479,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S11M1X06482,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1602664,4.0,5541.0,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1602678,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1602681,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1606200,4.0,8646.7,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1614281,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1614314,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1614524,0.0,5349.6,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1614586,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1934823.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1614670,0.0,6053.8,Nov 2021,1139.7,2021-11-01,2021,0.0,1935963.2,286.0
WAYMO LLC,AVT003,SADHW2S12M1614782,0.0,5989.5,Nov 2021,2034.5,2021-11-01,2021,0.0,1937997.7,286.0
WAYMO LLC,AVT003,SADHW2S12M1614815,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1937997.7,286.0
WAYMO LLC,AVT003,SADHW2S12M1614863,2.0,15869.8,Nov 2021,2702.3,2021-11-01,2021,0.0,1940700.0,286.0
WAYMO LLC,AVT003,SADHW2S12M1614930,1.0,15947.9,Nov 2021,2774.8,2021-11-01,2021,0.0,1943474.8,286.0
WAYMO LLC,AVT003,SADHW2S12M1614944,0.0,2504.9,Nov 2021,0.0,2021-11-01,2021,0.0,1943474.8,286.0
WAYMO LLC,AVT003,SADHW2S12M1615141,0.0,3455.3,Nov 2021,1982.3,2021-11-01,2021,0.0,1945457.1,286.0
WAYMO LLC,AVT003,SADHW2S12M1615415,0.0,3439.6,Nov 2021,937.9,2021-11-01,2021,0.0,1946395.0,286.0
WAYMO LLC,AVT003,SADHW2S12M1615527,0.0,3779.4,Nov 2021,672.6,2021-11-01,2021,0.0,1947067.6,286.0
WAYMO LLC,AVT003,SADHW2S12M1615589,0.0,4340.8,Nov 2021,860.1,2021-11-01,2021,0.0,1947927.7,286.0
WAYMO LLC,AVT003,SADHW2S12M1615687,0.0,7772.1,Nov 2021,1623.8,2021-11-01,2021,0.0,1949551.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1615690,0.0,9422.9,Nov 2021,1159.9,2021-11-01,2021,0.0,1950711.4,286.0
WAYMO LLC,AVT003,SADHW2S12M1615706,1.0,8542.0,Nov 2021,2521.4,2021-11-01,2021,0.0,1953232.8,286.0
WAYMO LLC,AVT003,SADHW2S12M1615754,1.0,10727.3,Nov 2021,2041.2,2021-11-01,2021,0.0,1955274.0,286.0
WAYMO LLC,AVT003,SADHW2S12M1615849,0.0,6991.8,Nov 2021,2455.0,2021-11-01,2021,0.0,1957729.0,286.0
WAYMO LLC,AVT003,SADHW2S12M1615897,0.0,9399.3,Nov 2021,2347.6,2021-11-01,2021,0.0,1960076.6,286.0
WAYMO LLC,AVT003,SADHW2S12M1615947,0.0,3279.6,Nov 2021,586.8,2021-11-01,2021,0.0,1960663.4,286.0
WAYMO LLC,AVT003,SADHW2S12M1616001,0.0,3167.7,Nov 2021,2649.3,2021-11-01,2021,0.0,1963312.7,286.0
WAYMO LLC,AVT003,SADHW2S12M1616015,0.0,200.5,Nov 2021,0.0,2021-11-01,2021,0.0,1963312.7,286.0
WAYMO LLC,AVT003,SADHW2S12M1616029,0.0,1863.3,Nov 2021,85.3,2021-11-01,2021,0.0,1963398.0,286.0
WAYMO LLC,AVT003,SADHW2S12M1616130,0.0,3632.4,Nov 2021,829.2,2021-11-01,2021,0.0,1964227.2,286.0
WAYMO LLC,AVT003,SADHW2S12M1616158,0.0,9596.9,Nov 2021,3344.1,2021-11-01,2021,0.0,1967571.3,286.0
WAYMO LLC,AVT003,SADHW2S12M1616208,0.0,1411.1,Nov 2021,0.0,2021-11-01,2021,0.0,1967571.3,286.0
WAYMO LLC,AVT003,SADHW2S12M1616239,0.0,3620.5,Nov 2021,1524.2,2021-11-01,2021,0.0,1969095.5,286.0
WAYMO LLC,AVT003,SADHW2S12M1616290,0.0,1458.4,Nov 2021,136.8,2021-11-01,2021,0.0,1969232.3,286.0
WAYMO LLC,AVT003,SADHW2S12M1616385,0.0,2936.3,Nov 2021,1907.3,2021-11-01,2021,0.0,1971139.6,286.0
WAYMO LLC,AVT003,SADHW2S12M1616421,0.0,439.1,Nov 2021,439.1,2021-11-01,2021,0.0,1971578.7,286.0
WAYMO LLC,AVT003,SADHW2S12M1616581,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1971578.7,286.0
WAYMO LLC,AVT003,SADHW2S12M1616600,0.0,3942.9,Nov 2021,1801.1,2021-11-01,2021,0.0,1973379.8,286.0
WAYMO LLC,AVT003,SADHW2S12M1616662,0.0,4276.9,Nov 2021,1459.9,2021-11-01,2021,0.0,1974839.7,286.0
WAYMO LLC,AVT003,SADHW2S12M1616712,0.0,1382.8,Nov 2021,1278.4,2021-11-01,2021,0.0,1976118.1,286.0
WAYMO LLC,AVT003,SADHW2S12M1616726,0.0,1721.3,Nov 2021,841.8,2021-11-01,2021,0.0,1976959.9,286.0
WAYMO LLC,AVT003,SADHW2S12M1616824,0.0,1302.6,Nov 2021,1236.8,2021-11-01,2021,0.0,1978196.7,286.0
WAYMO LLC,AVT003,SADHW2S12M1617309,0.0,978.8,Nov 2021,919.5,2021-11-01,2021,0.0,1979116.2,286.0
WAYMO LLC,AVT003,SADHW2S12M1617651,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1979116.2,286.0
WAYMO LLC,AVT003,SADHW2S12M1X06474,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1979116.2,286.0
WAYMO LLC,AVT003,SADHW2S13M1602673,2.0,7512.6,Nov 2021,0.0,2021-11-01,2021,0.0,1979116.2,286.0
WAYMO LLC,AVT003,SADHW2S13M1602690,0.0,283.1,Nov 2021,0.0,2021-11-01,2021,0.0,1979116.2,286.0
WAYMO LLC,AVT003,SADHW2S13M1602706,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1979116.2,286.0
WAYMO LLC,AVT003,SADHW2S13M1606173,4.0,6369.7,Nov 2021,0.0,2021-11-01,2021,0.0,1979116.2,286.0
WAYMO LLC,AVT003,SADHW2S13M1614080,0.0,0.0,Nov 2021,0.0,2021-11-01,2021,0.0,1979116.2,286.0
WAYMO LLC,AVT003,SADHW2S13M1614368,0.0,7639.8,Nov 2021,2484.6,2021-11-01,2021,0.0,1981600.8,286.0
